,pop2020_FUA,den2020,rdi
0,-0.649267639423119,-0.2605064173224882,-0.4136074297937422
1,1.4543449058454192,1.81916410363014,-1.599477812036802
2,-0.6958034350000283,-0.5419817673469167,0.7723469164493433
3,1.4543449058454194,-0.35164814389607785,-0.06367735892509983
