,pop2020,den2020,rdi
0,-0.1534850353350655,1.7177741134508813,-0.5701193473488532
1,-0.15442097566985227,-0.2597002330703613,-0.44181862924520193
2,7.829674621562912,3.025191353118076,0.809127313343551
3,-0.036328010526732755,-0.6621264915014696,1.327459715138591
